Borchert Schoenen BV;H.J. van Heekplein;18/19;POLYGON((258048.438370713 471129.457589303,258048.545696216 471129.560946731,258048.557073232 471129.57189649,258061.291939126 471115.73990095,258061.291937898 471115.739899758,258063.319901835 471113.484289354,258066.39403 471110.065075,258066.524908671 471110.064293114,258075.769979898 471110.008852338,258075.769980129 471110.009061844,258078.4711 471109.992925,258078.471103395 471109.992924984,258078.471103392 471109.9929244,258077.943936417 471109.995847177,258075.990088078 471102.559849346,258076.433067935 471102.450002319,258077.840898584 471107.788123428,258078.895909471 471107.507003281,258079.53986197 471109.987873603,258090.76803116 471109.934804777,258090.153951493 471102.414897143,258097.068898678 471101.863049827,258096.950912474 471099.243875576,258099.942059834 471099.047898222,258099.218023541 471089.233875126,258099.154996689 471089.110051333,258099.15592051 471088.96997308,258099.223080662 471088.84810046,258099.338996233 471088.77107295,258099.358093831 471088.763921306,258099.327958172 471088.203950742,258096.210996027 471088.526021619,258093.246989874 471088.762949701,258093.330022217 471089.799046162,258091.386057163 471091.334021579,258089.155062697 471091.480924954,258088.611107674 471089.255003536,258088.336032179 471089.322928229,258088.381108245 471089.506872025,258087.898109443 471089.614122798,258087.871892056 471089.569922769,258087.773911344 471089.496152523,258087.651091011 471089.483147361,258087.539077785 471089.537103252,258087.471917633 471089.640125157,258087.468007324 471089.76394895,258086.867938175 471089.864048078,258086.781003488 471089.784097792,258086.659099012 471089.756152224,258086.541112809 471089.796123385,258086.459920143 471089.891022042,258086.438067012 471090.01387423,258085.978068152 471090.084076618,258085.918043717 471089.923849523,258085.648017378 471089.98397749,258085.688036323 471090.174101326,258084.147963966 471090.543948054,258084.118059262 471090.453923347,258084.027899167 471090.48414661,258083.797899737 471089.514023669,258083.937970027 471089.484126929,258083.857932137 471089.203978386,258076.057941095 471091.114001003,258076.367978414 471092.374028349,258076.08806879 471092.44389625,258076.327959469 471093.453998316,258073.748047586 471094.083852709,258073.668009696 471093.764051563,258071.477950031 471094.334096548,258071.568110125 471094.674046536,258068.547981882 471095.4241489,258068.047956114 471093.424101575,258067.438003679 471093.584002148,258061.368073444 471097.894150045,258058.937892144 471099.614048827,258057.398042778 471100.704101178,258057.858041637 471101.35409645,258057.217953543 471101.834124691,258058.33805395 471103.453924344,258058.67798801 471103.944027007,258056.147986321 471105.703896949,258054.647932909 471103.583928177,258053.997953565 471104.044126135,258053.548068947 471103.424027604,258051.648041111 471104.734100532,258051.798002651 471104.944046687,258051.717956797 471105.04415378,258052.19796911 471105.833900782,258047.398100821 471109.263950446,258046.858056108 471108.544071345,258046.798031672 471108.584050471,258046.447969049 471108.083875681,258046.447095381 471108.084501882,258043.547896035 471110.173953383,258040.058108638 471112.673851269,258038.649231924 471113.673612603,258034.874177782 471116.379378829,258040.257980373 471121.544072343,258048.438370713 471129.457589303));POLYGON((258052.532176057 471098.954916084,258064.369686324 471113.644578464,258082.707092357 471117.54507434,258074.038761423 471088.098003098,258070.717042881 471088.879667743,258052.532176057 471098.954916084));POINT(258068.326 471101.835)
Timmerman Fietsspeciaalzaak;Deurningerstraat;113;MULTIPOLYGON(((257640.73004 472132.045125,257640.730036453 472132.045132011,257640.730040902 472132.045124562,257640.730040384 472132.045124176,257640.73004 472132.045125)),((257679.43789282 472143.151025574,257679.43789 472143.151025,257668.92091 472140.008925,257666.65794 472139.327075,257646.776971448 472133.078950455,257646.776971195 472133.078951291,257666.65793712 472139.327075337,257665.035063375 472144.678846689,257666.071900485 472144.959003197,257665.286907972 472147.248946963,257670.789891207 472148.944149476,257670.533897382 472149.850903114,257676.558982508 472151.702103855,257676.73607729 472151.756051782,257679.27205992 472143.682076309,257679.43789282 472143.151025574)));MULTIPOLYGON(((257662.985313661 472149.830704082,257677.7164671 472152.903475697,257679.905430211 472145.776548847,257666.075540525 472138.244777939,257662.985313661 472149.830704082)),((257661.388623063 472135.692278288,257656.778590281 472133.181650106,257652.838254753 472144.158409806,257657.600749495 472145.578945042,257660.773943654 472135.546605633,257661.388623063 472135.692278288)));POINT(257672.25 472145.75)
DB Management Support;Da Costastraat;8;POLYGON((257835.975887628 472072.381950169,257835.97589 472072.38195,257843.402155772 472071.736815684,257844.538102234 472071.638028196,257848.840023351 472071.2639526,257850.737892288 472071.099545822,257858.280743659 472070.444283485,257861.72393357 472070.144975112,257866.19305822 472069.75692275,257865.250976415 472060.617925681,257863.129916579 472060.851923023,257862.536059326 472055.491048854,257860.432942312 472055.722123419,257858.147888423 472055.973028268,257858.724041772 472061.165878615,257856.611033509 472061.397924785,257854.604973388 472061.618924929,257854.014102623 472056.2879475,257851.845888126 472056.525847187,257849.584988955 472056.774147818,257850.154930408 472061.907849766,257848.017082525 472062.1431532,257846.039079467 472062.359924476,257845.438086498 472056.950947933,257843.234002283 472057.19209692,257841.134102713 472057.421873358,257841.715082228 472062.651127009,257839.425887074 472062.901052289,257837.420057908 472063.121072865,257836.816078451 472057.676027506,257834.513089703 472057.927903959,257835.091082729 472063.138951976,257834.951928296 472063.153900346,257835.975887628 472072.381950169));POLYGON((257856.037088077 472060.785286336,257857.514837091 472066.664192292,257863.796565718 472066.115694018,257863.278043699 472060.15722157,257856.037088077 472060.785286336));POINT(257860.573 472063.333)
Atlanta Mode;Wesseler-nering;3;POLYGON((257076.0391 468135.01995,257072.372275152 468135.422401741,257068.722112674 468135.823026859,257066.905110125 468138.037901144,257067.016056036 468139.051810262,257067.124070585 468140.038921181,257067.538773211 468139.993992578,257067.55601 468139.992125,257067.556010017 468139.992125154,257067.556012381 468139.992124898,257068.255901919 468146.366023909,257068.840716453 468146.547878969,257069.853937955 468146.862949364,257071.925319856 468144.338548837,257074.10503 468141.682125,257073.49001 468137.77595,257074.78192 468137.633925,257074.65105 468136.44085,257076.184 468136.27185,257076.0391 468135.01995));POLYGON((257073.953703321 468147.573442016,257072.954022002 468138.504208373,257070.092110151 468138.858181143,257071.406307195 468149.634888868,257073.953703321 468147.573442016));POINT(257070.717 468139.577)
Wil- Glas in Lood Atelier;Wooldriksweg;42;POLYGON((257990.051583173 470610.995528569,257991.08932156 470615.459856932,257994.142983254 470614.756950149,257992.708927254 470608.528974945,257993.889983881 470608.245903625,257995.519069522 470607.321923922,257996.445972002 470607.074921418,257994.714071519 470599.686046393,257993.83293797 470595.944000272,257986.944901037 470597.622948324,257990.051583173 470610.995528569));POLYGON((257987.040924151 470597.475895406,257989.430804543 470609.544159173,257995.085666607 470608.418182703,257994.758492888 470606.726820371,257997.61962413 470606.167597327,257996.368527268 470599.881141885,257995.085857402 470600.136262491,257994.28654243 470596.046063813,257987.040924151 470597.475895406));POINT(257991.187 470599.523)
Santé Café;Bolwerkstraat;5;POLYGON((258026.55711 471454.0701,258025.28199 471454.11885,258025.26911 471455.259925,258025.1479 471458.381875,258025.147899952 471458.381876227,258025.147901852 471458.381876443,258024.997016492 471462.258147299,258024.610609342 471472.193426006,258024.60993 471472.21095,258024.610678222 471472.21101092,258025.877919086 471472.313000823,258025.808919257 471474.181101107,258025.427643967 471474.186935088,258024.84798018 471484.745871729,258029.982039101 471485.03805375,258029.971916896 471485.227851063,258030.402019015 471485.287971066,258030.422032469 471485.128078457,258031.482100477 471485.168049618,258031.471978272 471485.327950191,258031.812119813 471485.350542441,258031.922213487 471485.355427399,258031.931977131 471485.157975197,258032.123099304 471485.158917257,258032.65211 471469.918075,258032.94605 471462.62215,258032.946050028 471462.622148377,258032.647969815 471462.613053621,258033.064963241 471454.356097993,258033.093124855 471453.962851469,258033.09509 471453.84715,258026.55711 471454.0701));POLYGON((258030.306392316 471446.684713724,258014.04052054 471456.530298534,258010.790287577 471460.46840202,258012.320620985 471462.586171348,258030.188846623 471463.065984066,258030.306392316 471446.684713724));POINT(258029.16 471458.38)
Disworx;Kassandralaan;25;POLYGON((263103.44593127 469739.47221857,263109.63244691 469746.079715522,263114.140087684 469741.809876014,263112.217059905 469739.748076072,263114.383888672 469737.824076689,263113.301584437 469736.660507981,263110.109290656 469733.246170407,263107.991959235 469735.214976858,263103.446006174 469739.472148432,263103.44593127 469739.47221857));POLYGON((263103.095252559 469739.439161923,263108.637403935 469746.68141866,263112.896401775 469742.964890811,263106.89702695 469736.118777173,263103.095252559 469739.439161923));POINT(263108.651 469740.45)
Yourpal;Geulstraat;5;POLYGON((257660.490026172 473554.252928496,257660.708071684 473548.209876656,257660.926109231 473542.165853212,257661.143923788 473536.123127895,257661.363108148 473530.079096487,257661.580922704 473524.036052611,257652.690043094 473523.714953338,257652.471997582 473529.757997214,257652.253036214 473535.802028622,257652.034998666 473541.845072498,257651.816037298 473547.889103906,257651.59799975 473553.932147782,257651.379038382 473559.975852667,257660.271072767 473560.29695194,257660.490026172 473554.252928496));POLYGON((257651.555575066 473536.061721769,257660.69372495 473536.410274749,257660.89369112 473528.294573704,257651.747308282 473528.068208601,257651.555575066 473536.061721769));POINT(257657 473533.25)
Ricoh Document Center;Stationsplein;1/B;POLYGON((257818.1479 471521.19495,257832.6379 471524.835925,257833.40266156 471521.80061232,257833.645988668 471520.834852776,257838.042896045 471503.388846531,257831.064006152 471501.615971427,257823.563022333 471499.711149282,257817.117957293 471498.075103132,257817.997936066 471494.581023155,257814.368078379 471493.710999344,257815.137891567 471490.726852313,257815.254038093 471490.757075576,257815.37203226 471490.224078976,257811.36198265 471489.208123393,257810.484066545 471492.692128948,257806.97702919 471491.834122766,257806.960010188 471491.902047459,257805.131052813 471491.646921707,257799.496050861 471513.89512172,257798.949109351 471516.056049186,257800.767028665 471516.541922981,257800.701576776 471516.784404309,257804.179793069 471517.671662531,257804.180919436 471517.671946494,257811.706057974 471519.550121198,257815.551655781 471520.532038876,257818.1479 471521.19495));POLYGON((257833.574516551 471528.763632075,257836.426459845 471523.971704097,257833.57654243 471522.727653,257835.930085788 471514.449346319,257834.797383139 471503.692456533,257831.164683571 471502.852394679,257832.040750909 471498.509883804,257824.198879478 471497.079325267,257823.040255649 471500.540160025,257816.647921273 471498.790599597,257818.400811441 471492.138940532,257810.277367008 471490.665811395,257809.977365862 471493.287031194,257803.290119137 471492.137699403,257794.276370259 471521.734407035,257822.462570837 471531.922628872,257825.647769603 471527.260598626,257833.488703152 471528.734005387,257833.574516551 471528.763632075));POINT(257816.87 471510.8)
Tolkbureau Denishin;Manderbrink;6;POLYGON((257414.524326135 468557.60690027,257425.58206 468556.386025,257425.582283694 468556.386001426,257425.082687965 468551.855782058,257425.08204 468551.85585,257414.023861741 468553.076774335,257414.524326135 468557.60690027));POLYGON((257423.170737351 468552.060927922,257414.728329049 468552.986630587,257415.260250902 468557.539258143,257423.704024442 468556.61137094,257423.170737351 468552.060927922));POINT(257419.69 468554.75)
Eduell;Ribbelthorst;10;POLYGON((259930.432042561 471876.114123841,259928.600426295 471865.163995075,259923.293971322 471866.04692177,259923.293969488 471866.046922076,259923.29397 471866.046925,259923.71395 471868.566975,259923.29305 471868.628075,259924.78897 471876.933125,259924.18292 471877.0199,259924.39498 471878.40895,259922.758991649 471878.681949725,259922.758991693 471878.681949989,259923.29190069 471881.885153956,259923.518913631 471883.245925511,259927.818071251 471882.530928323,259926.849079194 471876.709848232,259930.432021139 471876.11412741,259930.432042561 471876.114123841));POLYGON((259922.707288774 471862.933873463,259925.092672789 471875.655921542,259930.962365701 471875.153632562,259927.677292418 471862.504983053,259922.707288774 471862.933873463));POINT(259926.59 471869.95)
Zalencentrum en Café Vrieler;Brinkstraat;301;POLYGON((258937.564189808 470224.656559052,258936.504040345 470226.645849353,258936.553946735 470226.686151929,258935.754013816 470228.236075716,258933.554062901 470232.48610361,258930.480306585 470238.429640435,258930.48011 470238.430025,258930.480108088 470238.430028913,258954.700033654 470251.029950969,258963.920040218 470233.30997622,258958.210057496 470230.340124514,258961.180052554 470224.639953403,258962.129947012 470222.809873108,258969.49492003 470226.631489186,258970.91894 470222.51315,258953.398 470213.29095,258952.57 470214.927,258944.884101057 470210.971919397,258942.900107242 470214.745972056,258940.572047919 470219.175077761,258939.910106694 470220.434125538,258937.663009081 470224.707878096,258937.564189808 470224.656559052));POLYGON((258963.85227969 470242.107593924,258961.396534755 470235.603006746,258957.646882755 470227.688412235,258937.104238573 470219.660095235,258928.698405068 470237.88485151,258957.720875184 470252.381644804,258963.85227969 470242.107593924));POINT(258942.92 470230.59)
Twekkelerveld Openbare Basisschool;Schietbaanweg;30;POLYGON((255990.316970218 472347.703102141,255989.367991616 472345.941926107,255979.322049774 472351.352853822,255981.317071834 472355.025024077,255980.289887055 472355.573948616,255981.743948545 472358.220096831,255981.401020033 472358.419976529,255980.67605992 472358.899996807,255979.990887796 472359.434952544,255979.350106837 472360.02287664,255978.758089261 472360.659874714,255978.218052512 472361.341072816,255977.732983078 472362.061923521,255977.306098403 472362.818851007,255976.939938992 472363.607952928,255976.637029425 472364.423049244,255976.399902243 472365.258947448,255976.229011393 472366.112071717,255976.12597356 472366.974951848,255976.091011735 472367.843996092,255976.123902928 472368.713048299,255976.22601694 472369.57592843,255976.395991934 472370.4290527,255976.631972305 472371.264950903,255976.933042195 472372.081026788,255977.29804683 472372.870128709,255974.41707302 472374.42589805,255975.936908932 472377.242021259,255976.263973217 472377.849122592,255967.713027667 472382.457951189,255965.87303223 472379.031150824,255958.646892951 472382.908074726,255964.162976915 472393.130952072,255965.922942425 472392.181949578,255966.916081236 472391.664872952,255967.989026982 472393.679876611,255969.797978867 472392.716897351,255969.749908349 472392.629150339,255979.291922078 472387.547126586,255979.337921964 472387.634873598,255982.507087927 472385.948128821,255982.461088041 472385.860047322,255992.001031138 472380.778023569,255992.047946881 472380.867076672,255995.216889852 472379.179997408,255995.169966146 472379.0899727,256001.482088648 472375.727847729,255997.852000006 472368.912927997,255997.507916718 472369.094928585,255996.480047037 472367.165075684,255999.836899861 472365.377897291,255990.316970218 472347.703102141));POLYGON((255962.412322069 472382.020376564,255967.025519585 472391.513799219,256002.762362267 472373.9274204,255998.665497189 472365.607904369,256001.30678594 472364.326864528,255991.198581831 472343.729763072,255979.341816521 472349.574696593,255982.271154637 472355.543519726,255979.965557731 472357.823408904,255977.088556209 472360.428435784,255975.945443934 472365.610024634,255976.231241063 472369.357248418,255977.665300479 472373.391185863,255962.412322069 472382.020376564));POINT(255983.387 472377.125)
